loan_amnt,term,int_rate,installment,sub_grade,home_ownership,annual_inc,verification_status,issue_d,purpose,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,default_flag,emp_length_years,emp_length_unknown,credit_history_years,loan_to_income
2400.0,36,13.67,81.65,B5,OWN,42000.0,Source Verified,2013-10-01,home_improvement,29.09,2001-10-01,4.0,0.0,3998.0,99.9,20.0,f,INDIVIDUAL,2.0,0.0,0,10.0,0,12.0,0.057
20000.0,36,8.9,635.07,A5,MORTGAGE,90000.0,Verified,2012-12-01,credit_card,13.51,1998-05-01,14.0,0.0,23970.0,71.8,38.0,f,INDIVIDUAL,5.0,0.0,0,10.0,0,14.6,0.222
21000.0,60,17.57,528.37,D4,MORTGAGE,87500.0,Verified,2014-10-01,debt_consolidation,21.72,2001-08-01,9.0,0.0,19443.0,98.2,18.0,f,INDIVIDUAL,4.0,0.0,0,0.0,0,13.2,0.24
5000.0,36,10.75,163.11,B4,RENT,24000.0,Source Verified,2016-04-01,other,20.6,2009-11-01,6.0,0.0,1353.0,14.9,14.0,w,INDIVIDUAL,0.0,0.0,0,1.0,0,6.4,0.208
21600.0,36,6.62,663.2,A2,MORTGAGE,72000.0,Verified,2013-05-01,credit_card,19.57,1980-03-01,16.0,0.0,27486.0,45.4,36.0,w,INDIVIDUAL,5.0,0.0,0,6.0,1,33.2,0.3
8000.0,36,15.1,277.72,C2,MORTGAGE,30000.0,Verified,2013-11-01,debt_consolidation,23.96,1999-08-01,22.0,1.0,4332.0,24.1,60.0,f,INDIVIDUAL,0.0,1.0,0,0.0,0,14.3,0.267
2975.0,36,19.52,109.84,E2,RENT,38000.0,Not Verified,2014-07-01,house,32.06,2001-09-01,8.0,2.0,1957.0,72.5,13.0,w,INDIVIDUAL,0.0,2.0,0,3.0,0,12.8,0.078
30000.0,60,11.99,667.19,C1,MORTGAGE,128000.0,Verified,2015-12-01,debt_consolidation,19.14,2002-08-01,11.0,0.0,20893.0,61.8,27.0,w,INDIVIDUAL,4.0,0.0,0,10.0,0,13.3,0.234
5000.0,36,11.44,164.74,B4,OWN,49200.0,Not Verified,2015-01-01,car,13.05,2006-01-01,8.0,0.0,741.0,6.9,18.0,f,INDIVIDUAL,0.0,0.0,0,3.0,0,9.0,0.102
5600.0,60,23.83,160.55,F5,RENT,79476.0,Verified,2013-05-01,other,30.21,1998-08-01,19.0,0.0,14402.0,67.9,33.0,f,INDIVIDUAL,2.0,0.0,0,10.0,0,14.7,0.07
21000.0,60,15.61,506.34,C4,MORTGAGE,80000.0,Verified,2014-01-01,debt_consolidation,31.98,1995-09-01,11.0,1.0,6647.0,47.0,21.0,f,INDIVIDUAL,2.0,0.0,0,6.0,0,18.3,0.262
16100.0,36,7.9,503.78,A4,MORTGAGE,75000.0,Source Verified,2011-10-01,debt_consolidation,10.59,1996-07-01,9.0,0.0,21005.0,54.6,14.0,f,INDIVIDUAL,0.0,0.0,0,7.0,0,15.2,0.215
2400.0,36,18.24,87.06,D5,MORTGAGE,55000.0,Verified,2014-09-01,vacation,28.63,2002-03-01,17.0,0.0,18423.0,72.5,44.0,f,INDIVIDUAL,1.0,0.0,1,10.0,0,12.5,0.044
10000.0,36,6.62,307.04,A2,MORTGAGE,100000.0,Not Verified,2013-05-01,debt_consolidation,8.75,2004-05-01,12.0,0.0,10522.0,38.8,21.0,f,INDIVIDUAL,3.0,0.0,0,7.0,0,9.0,0.1
34000.0,60,22.99,958.29,F1,MORTGAGE,93000.0,Verified,2015-04-01,debt_consolidation,33.13,1990-09-01,22.0,0.0,26327.0,44.9,42.0,f,INDIVIDUAL,5.0,0.0,0,10.0,0,24.6,0.366
25000.0,60,23.28,708.79,F2,MORTGAGE,75000.0,Verified,2013-05-01,debt_consolidation,23.17,1995-11-01,13.0,0.0,15602.0,66.4,31.0,w,INDIVIDUAL,0.0,0.0,1,7.0,0,17.5,0.333
16350.0,36,10.99,535.21,B4,MORTGAGE,76200.0,Not Verified,2015-08-01,debt_consolidation,17.39,1981-01-01,19.0,0.0,117252.0,56.7,53.0,w,INDIVIDUAL,4.0,0.0,0,10.0,0,34.6,0.215
20000.0,60,13.49,460.1,C1,RENT,40000.0,Verified,2011-12-01,debt_consolidation,23.31,1988-08-01,9.0,0.0,13953.0,80.8,19.0,f,INDIVIDUAL,1.0,0.0,1,10.0,0,23.3,0.5
9325.0,36,13.53,316.59,B5,RENT,22000.0,Not Verified,2013-12-01,debt_consolidation,20.84,2008-08-01,7.0,0.0,6274.0,66.7,12.0,w,INDIVIDUAL,0.0,0.0,1,3.0,0,5.3,0.424
13200.0,60,17.1,328.77,C5,RENT,58000.0,Verified,2013-11-01,credit_card,29.4,1995-09-01,15.0,0.0,14065.0,75.2,31.0,f,INDIVIDUAL,0.0,0.0,0,10.0,0,18.2,0.228
18000.0,36,16.29,635.41,C4,MORTGAGE,42000.0,Verified,2013-06-01,debt_consolidation,25.63,1986-10-01,11.0,0.0,8385.0,59.9,19.0,f,INDIVIDUAL,1.0,0.0,0,10.0,0,26.7,0.429
8750.0,36,16.2,308.49,C4,OWN,52000.0,Not Verified,2013-10-01,credit_card,15.18,1996-04-01,10.0,1.0,7303.0,73.8,20.0,f,INDIVIDUAL,4.0,1.0,0,10.0,0,17.5,0.168
11200.0,60,15.1,267.04,C2,RENT,65000.0,Verified,2013-11-01,debt_consolidation,7.77,1998-04-01,13.0,0.0,6167.0,38.5,33.0,f,INDIVIDUAL,4.0,0.0,0,10.0,0,15.6,0.172
2300.0,36,12.12,76.53,B3,RENT,74000.0,Not Verified,2013-03-01,major_purchase,27.28,2001-08-01,11.0,0.0,26916.0,63.3,22.0,w,INDIVIDUAL,2.0,0.0,0,0.0,0,11.6,0.031
1000.0,36,12.69,33.55,C2,MORTGAGE,64000.0,Verified,2015-10-01,other,14.46,2001-08-01,7.0,0.0,4384.0,82.7,19.0,w,INDIVIDUAL,2.0,0.0,0,6.0,1,14.2,0.016
25000.0,36,9.76,803.87,B1,MORTGAGE,95000.0,Verified,2012-04-01,debt_consolidation,15.35,1988-07-01,13.0,0.0,20779.0,41.6,23.0,f,INDIVIDUAL,3.0,0.0,0,4.0,0,23.8,0.263
30000.0,60,13.49,690.15,C2,MORTGAGE,138000.0,Source Verified,2016-07-01,debt_consolidation,18.02,1986-07-01,7.0,0.0,54628.0,57.7,18.0,w,INDIVIDUAL,5.0,0.0,0,10.0,0,30.0,0.217
10000.0,60,13.61,230.67,C2,RENT,42000.0,Source Verified,2010-07-01,wedding,12.69,1998-01-01,7.0,0.0,2281.0,31.7,19.0,f,INDIVIDUAL,1.0,0.0,0,1.0,0,12.5,0.238
12000.0,60,15.99,291.76,C5,RENT,84000.0,Source Verified,2016-10-01,debt_consolidation,13.24,2005-10-01,9.0,0.0,2912.0,14.2,16.0,w,INDIVIDUAL,0.0,0.0,0,1.0,0,11.0,0.143
20825.0,60,24.08,600.07,F2,MORTGAGE,52000.0,Verified,2014-09-01,debt_consolidation,17.72,1992-11-01,22.0,0.0,8159.0,77.7,29.0,f,INDIVIDUAL,2.0,0.0,1,7.0,0,21.8,0.4
28000.0,60,9.17,583.55,B2,MORTGAGE,250000.0,Source Verified,2015-11-01,credit_card,7.11,2004-03-01,8.0,0.0,60435.0,56.4,21.0,w,INDIVIDUAL,1.0,0.0,0,10.0,0,11.7,0.112
30000.0,60,21.67,822.95,E5,MORTGAGE,140000.0,Verified,2015-04-01,home_improvement,15.64,1989-09-01,10.0,0.0,42960.0,79.2,16.0,w,INDIVIDUAL,3.0,0.0,0,1.0,0,25.6,0.214
35000.0,36,9.67,1123.94,B1,MORTGAGE,250000.0,Verified,2014-04-01,debt_consolidation,11.69,1989-05-01,11.0,0.0,32206.0,43.8,27.0,f,INDIVIDUAL,3.0,0.0,0,10.0,0,24.9,0.14
12000.0,60,23.99,345.15,F3,MORTGAGE,82000.0,Source Verified,2015-07-01,home_improvement,20.04,1994-07-01,28.0,0.0,21161.0,37.9,33.0,w,INDIVIDUAL,2.0,0.0,1,9.0,0,21.0,0.146
14000.0,60,20.5,374.83,E4,MORTGAGE,90000.0,Verified,2016-01-01,credit_card,44.31,2001-05-01,13.0,0.0,219263.0,78.3,21.0,w,DIRECT_PAY,2.0,0.0,0,10.0,0,14.7,0.156
5375.0,36,16.2,189.51,C4,MORTGAGE,18000.0,Verified,2013-11-01,home_improvement,22.67,1986-01-01,8.0,0.0,7319.0,73.9,17.0,f,INDIVIDUAL,5.0,0.0,0,6.0,1,27.8,0.299
6875.0,36,14.47,236.55,C2,RENT,34000.0,Not Verified,2013-12-01,debt_consolidation,27.44,1995-09-01,11.0,0.0,12929.0,46.0,48.0,f,INDIVIDUAL,0.0,0.0,1,10.0,0,18.3,0.202
25000.0,60,11.53,550.2,B5,MORTGAGE,83000.0,Verified,2015-04-01,debt_consolidation,34.3,1985-01-01,22.0,0.0,20111.0,41.9,39.0,w,INDIVIDUAL,2.0,0.0,0,10.0,0,30.2,0.301
15600.0,36,10.15,504.47,B2,RENT,96000.0,Source Verified,2014-05-01,debt_consolidation,16.09,1989-09-01,19.0,0.0,11693.0,60.0,44.0,f,INDIVIDUAL,2.0,0.0,0,7.0,0,24.7,0.162
5000.0,36,13.98,170.84,C3,OWN,53000.0,Not Verified,2014-07-01,debt_consolidation,23.41,1997-01-01,26.0,0.0,11263.0,51.2,49.0,w,INDIVIDUAL,0.0,0.0,1,10.0,0,17.5,0.094
8000.0,36,7.69,249.55,A4,MORTGAGE,40000.0,Not Verified,2014-06-01,debt_consolidation,14.13,2000-02-01,35.0,0.0,12810.0,11.1,63.0,w,INDIVIDUAL,2.0,0.0,0,10.0,0,14.3,0.2
10000.0,36,8.9,317.54,A5,RENT,102000.0,Not Verified,2013-12-01,credit_card,10.57,2008-04-01,12.0,0.0,12207.0,62.3,19.0,w,INDIVIDUAL,0.0,0.0,0,4.0,0,5.7,0.098
18500.0,36,6.89,570.3,A3,MORTGAGE,105000.0,Not Verified,2015-12-01,home_improvement,13.77,1986-09-01,16.0,0.0,37485.0,55.1,50.0,w,INDIVIDUAL,9.0,0.0,0,9.0,0,29.2,0.176
9900.0,36,14.33,339.95,C2,RENT,55000.0,Source Verified,2013-07-01,debt_consolidation,25.94,2001-12-01,8.0,0.0,3720.0,80.9,21.0,w,INDIVIDUAL,0.0,0.0,0,4.0,0,11.6,0.18
19600.0,36,17.27,701.44,C5,RENT,50000.0,Verified,2012-07-01,small_business,3.08,2003-01-01,4.0,0.0,5051.0,24.9,10.0,f,INDIVIDUAL,0.0,0.0,1,1.0,0,9.5,0.392
20000.0,36,14.84,691.75,D1,RENT,68400.0,Verified,2010-08-01,small_business,22.56,1998-09-01,8.0,0.0,22637.0,80.6,34.0,f,INDIVIDUAL,2.0,0.0,1,4.0,0,11.9,0.292
16825.0,60,21.98,464.5,E4,MORTGAGE,45240.0,Verified,2012-07-01,debt_consolidation,34.8,1989-01-01,12.0,0.0,14257.0,60.6,28.0,f,INDIVIDUAL,1.0,0.0,1,4.0,0,23.5,0.372
5000.0,36,17.27,178.94,C5,MORTGAGE,30000.0,Not Verified,2013-05-01,vacation,26.56,1996-01-01,9.0,0.0,3416.0,77.1,17.0,w,INDIVIDUAL,1.0,0.0,0,10.0,0,17.3,0.167
20000.0,36,10.99,654.68,B3,RENT,100000.0,Source Verified,2014-06-01,debt_consolidation,24.04,1976-02-01,10.0,0.0,14773.0,47.8,26.0,w,INDIVIDUAL,4.0,0.0,0,10.0,0,38.3,0.2
7500.0,36,7.05,231.75,A1,RENT,12720.0,Not Verified,2009-12-01,car,0.0,2006-09-01,7.0,0.0,0.0,0.0,9.0,f,INDIVIDUAL,0.0,0.0,1,1.0,0,3.2,0.59
18000.0,36,14.49,619.49,C4,MORTGAGE,107000.0,Source Verified,2014-05-01,debt_consolidation,11.41,1994-10-01,8.0,0.0,45794.0,79.6,15.0,f,INDIVIDUAL,3.0,0.0,0,10.0,0,19.6,0.168
15000.0,60,18.25,382.95,E1,MORTGAGE,36400.0,Source Verified,2015-10-01,debt_consolidation,29.18,2001-07-01,11.0,0.0,15612.0,76.5,25.0,f,INDIVIDUAL,2.0,0.0,1,3.0,0,14.3,0.412
5000.0,60,11.71,110.5,B3,MORTGAGE,38004.0,Not Verified,2011-12-01,home_improvement,23.78,2006-11-01,12.0,0.0,10023.0,57.3,17.0,f,INDIVIDUAL,1.0,0.0,0,5.0,0,5.1,0.132
3000.0,36,15.59,104.87,C5,RENT,25000.0,Verified,2016-07-01,moving,23.9,2011-12-01,9.0,0.0,1574.0,22.8,11.0,w,INDIVIDUAL,0.0,0.0,0,2.0,0,4.6,0.12
7200.0,36,9.17,229.53,B2,MORTGAGE,117500.0,Not Verified,2015-03-01,debt_consolidation,20.29,2004-07-01,32.0,1.0,13576.0,24.8,61.0,f,INDIVIDUAL,1.0,0.0,1,5.0,0,10.7,0.061
5000.0,36,9.99,161.32,B3,RENT,60000.0,Not Verified,2015-03-01,debt_consolidation,3.78,1997-07-01,7.0,0.0,3641.0,16.4,13.0,w,INDIVIDUAL,0.0,0.0,0,2.0,0,17.7,0.083
3000.0,36,11.53,98.98,B5,OWN,17000.0,Source Verified,2015-05-01,debt_consolidation,28.81,1999-10-01,7.0,0.0,3820.0,27.1,22.0,f,INDIVIDUAL,0.0,0.0,0,10.0,0,15.6,0.176
17625.0,60,12.12,393.13,B3,MORTGAGE,45000.0,Verified,2012-09-01,home_improvement,8.8,2000-09-01,8.0,0.0,12059.0,79.2,17.0,f,INDIVIDUAL,4.0,0.0,0,8.0,0,12.0,0.392
11500.0,36,17.27,411.56,C5,RENT,108000.0,Verified,2013-06-01,debt_consolidation,17.49,2002-08-01,5.0,0.0,24608.0,99.2,7.0,f,INDIVIDUAL,0.0,0.0,0,10.0,0,10.8,0.106
9525.0,36,12.49,318.61,B4,RENT,97000.0,Source Verified,2014-03-01,debt_consolidation,18.98,1998-10-01,10.0,0.0,410.0,15.2,19.0,w,INDIVIDUAL,2.0,0.0,0,1.0,0,15.4,0.098
7350.0,36,11.14,241.12,B2,OWN,41000.0,Verified,2013-04-01,debt_consolidation,17.39,1996-03-01,14.0,0.0,17078.0,47.7,32.0,w,INDIVIDUAL,7.0,0.0,0,10.0,0,17.1,0.179
15000.0,36,7.89,469.29,A5,RENT,51500.0,Source Verified,2015-10-01,debt_consolidation,11.7,2007-09-01,11.0,0.0,9693.0,39.2,15.0,w,INDIVIDUAL,1.0,0.0,0,3.0,0,8.1,0.291
2500.0,36,13.33,84.64,C3,MORTGAGE,26000.0,Source Verified,2015-04-01,debt_consolidation,17.27,2001-03-01,8.0,0.0,8675.0,55.6,19.0,f,INDIVIDUAL,3.0,0.0,0,10.0,0,14.1,0.096
10000.0,36,14.49,344.17,C4,RENT,30000.0,Not Verified,2014-07-01,credit_card,10.45,2007-11-01,10.0,0.0,6914.0,37.2,21.0,f,INDIVIDUAL,0.0,0.0,1,2.0,0,6.7,0.333
16000.0,36,17.1,571.25,C5,MORTGAGE,46368.0,Verified,2013-10-01,debt_consolidation,34.42,1998-11-01,7.0,0.0,28312.0,84.5,19.0,f,INDIVIDUAL,1.0,0.0,0,6.0,0,14.9,0.345
25450.0,36,9.99,821.09,B1,MORTGAGE,172800.0,Verified,2013-10-01,home_improvement,13.95,1998-09-01,13.0,0.0,17582.0,35.2,27.0,f,INDIVIDUAL,5.0,0.0,1,7.0,0,15.1,0.147
12000.0,60,18.25,306.36,D3,RENT,62500.0,Source Verified,2014-04-01,debt_consolidation,29.7,2005-08-01,11.0,1.0,10932.0,75.9,15.0,f,INDIVIDUAL,1.0,1.0,0,10.0,0,8.7,0.192
9000.0,36,7.29,279.09,A4,RENT,46000.0,Not Verified,2011-04-01,debt_consolidation,10.23,2002-07-01,6.0,0.0,8955.0,54.3,10.0,f,INDIVIDUAL,0.0,0.0,0,5.0,0,8.8,0.196
15000.0,36,14.47,516.1,C2,OWN,48000.0,Not Verified,2013-12-01,debt_consolidation,18.6,2002-11-01,10.0,0.0,11408.0,53.8,15.0,f,INDIVIDUAL,0.0,0.0,0,4.0,0,11.1,0.312
21250.0,36,10.99,695.63,B4,RENT,47052.0,Verified,2010-02-01,debt_consolidation,17.93,2001-05-01,7.0,0.0,26636.0,61.6,10.0,f,INDIVIDUAL,0.0,0.0,0,5.0,0,8.8,0.452
16000.0,36,8.39,504.27,A5,MORTGAGE,90000.0,Not Verified,2014-11-01,credit_card,10.23,2003-07-01,7.0,0.0,18811.0,48.0,26.0,w,INDIVIDUAL,8.0,0.0,0,5.0,0,11.3,0.178
16550.0,36,14.65,570.88,C5,RENT,36000.0,Source Verified,2015-06-01,credit_card,26.77,1978-08-01,15.0,0.0,24318.0,81.1,27.0,w,INDIVIDUAL,1.0,0.0,0,9.0,0,36.8,0.46
12000.0,36,8.19,377.09,A5,OWN,50000.0,Not Verified,2014-11-01,credit_card,12.65,2002-01-01,10.0,0.0,11741.0,35.3,17.0,f,INDIVIDUAL,0.0,0.0,0,10.0,0,12.8,0.24
35000.0,60,18.75,903.12,D3,MORTGAGE,93800.0,Source Verified,2012-12-01,debt_consolidation,17.73,1998-09-01,16.0,0.0,12406.0,47.7,45.0,f,INDIVIDUAL,5.0,0.0,0,0.0,0,14.3,0.373
11000.0,60,19.52,288.51,E2,RENT,50000.0,Source Verified,2014-06-01,debt_consolidation,12.67,2006-04-01,11.0,0.0,7303.0,29.1,12.0,w,INDIVIDUAL,0.0,0.0,1,3.0,0,8.2,0.22
19500.0,60,17.27,487.47,C5,RENT,55000.0,Verified,2013-05-01,debt_consolidation,6.83,1999-06-01,9.0,0.0,9735.0,23.3,11.0,f,INDIVIDUAL,0.0,0.0,1,2.0,0,13.9,0.355
5000.0,36,17.27,178.94,D2,MORTGAGE,85000.0,Verified,2016-03-01,other,27.97,2002-07-01,31.0,0.0,841.0,1.0,52.0,w,INDIVIDUAL,1.0,0.0,0,9.0,0,13.7,0.059
6000.0,36,12.12,199.63,B3,RENT,50000.0,Not Verified,2013-02-01,debt_consolidation,26.11,1997-12-01,12.0,0.0,6229.0,35.4,15.0,w,INDIVIDUAL,0.0,0.0,1,1.0,0,15.2,0.12
8400.0,36,16.2,296.15,C4,RENT,45000.0,Not Verified,2013-11-01,other,6.48,2005-07-01,3.0,0.0,2850.0,37.0,13.0,f,INDIVIDUAL,0.0,0.0,0,8.0,0,8.3,0.187
7725.0,36,13.67,262.79,C4,RENT,79000.0,Verified,2015-12-01,major_purchase,13.23,2008-07-01,6.0,0.0,196.0,4.7,8.0,f,INDIVIDUAL,0.0,0.0,1,5.0,0,7.4,0.098
18000.0,36,13.53,611.1,B5,OWN,84000.0,Source Verified,2014-01-01,credit_card,25.36,1972-08-01,17.0,0.0,47454.0,71.0,24.0,w,INDIVIDUAL,1.0,0.0,0,6.0,1,41.4,0.214
6450.0,36,20.99,242.98,E4,RENT,19000.0,Verified,2014-07-01,debt_consolidation,1.77,1999-11-01,4.0,0.0,923.0,20.1,14.0,w,INDIVIDUAL,3.0,0.0,1,7.0,0,14.7,0.339
7000.0,36,15.61,244.76,D1,MORTGAGE,43680.0,Not Verified,2015-10-01,other,34.01,2006-04-01,19.0,0.0,14292.0,72.2,23.0,f,INDIVIDUAL,3.0,0.0,0,0.0,0,9.5,0.16
12925.0,60,15.22,308.98,C3,MORTGAGE,130000.0,Source Verified,2013-09-01,debt_consolidation,15.26,2003-06-01,8.0,0.0,6285.0,83.8,20.0,w,INDIVIDUAL,5.0,0.0,1,5.0,0,10.3,0.099
16800.0,60,13.98,390.74,C3,MORTGAGE,56000.0,Not Verified,2014-07-01,debt_consolidation,28.57,2005-08-01,17.0,0.0,11061.0,53.7,26.0,f,INDIVIDUAL,1.0,0.0,0,5.0,0,8.9,0.3
10000.0,36,16.29,353.01,D1,OWN,32000.0,Not Verified,2012-02-01,debt_consolidation,6.79,1999-09-01,5.0,0.0,5892.0,95.0,8.0,f,INDIVIDUAL,0.0,0.0,1,10.0,0,12.4,0.312
18400.0,60,13.33,421.78,C3,MORTGAGE,40000.0,Verified,2015-10-01,credit_card,26.94,2001-11-01,13.0,0.0,21094.0,50.5,28.0,w,INDIVIDUAL,4.0,0.0,1,10.0,0,13.9,0.46
35000.0,60,16.55,861.4,D2,MORTGAGE,114347.0,Verified,2015-04-01,debt_consolidation,20.26,1993-10-01,17.0,0.0,43326.0,73.2,32.0,w,INDIVIDUAL,5.0,0.0,0,10.0,0,21.5,0.306
10875.0,36,10.99,355.99,B2,MORTGAGE,48000.0,Not Verified,2013-10-01,credit_card,13.33,1996-02-01,5.0,0.0,7446.0,75.2,16.0,f,INDIVIDUAL,1.0,0.0,1,1.0,0,17.7,0.227
19350.0,36,11.67,639.66,B4,MORTGAGE,100000.0,Not Verified,2014-08-01,debt_consolidation,27.18,1997-01-01,11.0,0.0,40894.0,97.6,28.0,f,INDIVIDUAL,5.0,0.0,0,5.0,0,17.6,0.194
5000.0,36,18.55,182.15,D2,RENT,200000.0,Not Verified,2013-09-01,other,9.77,1999-04-01,12.0,0.0,8098.0,17.6,27.0,f,INDIVIDUAL,0.0,0.0,0,3.0,0,14.4,0.025
8000.0,36,11.99,265.68,B3,RENT,30000.0,Not Verified,2013-12-01,debt_consolidation,18.08,2004-05-01,8.0,0.0,4869.0,63.2,14.0,f,INDIVIDUAL,0.0,0.0,0,4.0,0,9.6,0.267
7075.0,36,13.98,241.74,C3,MORTGAGE,67787.0,Source Verified,2014-07-01,debt_consolidation,26.19,1987-08-01,11.0,0.0,49880.0,68.8,41.0,w,INDIVIDUAL,3.0,0.0,0,10.0,0,26.9,0.104
15000.0,36,13.99,512.6,C1,MORTGAGE,93000.0,Not Verified,2012-05-01,debt_consolidation,16.18,2002-10-01,8.0,0.0,17887.0,79.9,19.0,f,INDIVIDUAL,1.0,0.0,0,4.0,0,9.6,0.161
6600.0,36,11.67,218.18,B4,MORTGAGE,32000.0,Not Verified,2014-05-01,home_improvement,18.04,1996-08-01,16.0,0.0,6041.0,45.4,43.0,f,INDIVIDUAL,5.0,0.0,1,1.0,0,17.7,0.206
15000.0,36,12.12,499.08,B3,MORTGAGE,65000.0,Not Verified,2012-12-01,debt_consolidation,14.22,1999-12-01,10.0,0.0,9237.0,34.7,18.0,f,INDIVIDUAL,6.0,0.0,0,0.0,0,13.0,0.231
27300.0,36,17.77,983.82,D1,MORTGAGE,61000.0,Verified,2013-06-01,debt_consolidation,33.99,1987-12-01,7.0,0.0,30428.0,92.8,18.0,w,INDIVIDUAL,4.0,0.0,0,3.0,0,25.5,0.448
6000.0,36,19.52,221.52,D4,RENT,42000.0,Not Verified,2013-08-01,debt_consolidation,28.11,2002-12-01,14.0,0.0,8921.0,59.9,24.0,w,INDIVIDUAL,0.0,0.0,0,6.0,0,10.7,0.143
20000.0,36,6.49,612.89,A2,RENT,48566.0,Source Verified,2014-08-01,debt_consolidation,13.62,1997-06-01,8.0,0.0,15480.0,70.4,31.0,f,INDIVIDUAL,3.0,0.0,1,1.0,0,17.2,0.412
7700.0,36,15.23,267.8,C5,RENT,63000.0,Source Verified,2011-05-01,debt_consolidation,21.79,1995-08-01,11.0,0.0,18297.0,86.3,14.0,f,INDIVIDUAL,0.0,0.0,0,4.0,0,15.7,0.122
15000.0,36,19.97,557.23,D5,OWN,92000.0,Source Verified,2013-12-01,debt_consolidation,23.41,1984-04-01,17.0,0.0,8091.0,55.9,21.0,f,INDIVIDUAL,0.0,0.0,1,3.0,0,29.7,0.163
5000.0,36,14.98,173.28,C3,MORTGAGE,39000.0,Verified,2014-02-01,debt_consolidation,19.66,2008-06-01,6.0,0.0,5218.0,76.7,11.0,w,INDIVIDUAL,1.0,0.0,0,6.0,0,5.7,0.128
28000.0,36,7.49,870.85,A4,RENT,85000.0,Verified,2011-08-01,debt_consolidation,23.84,1998-08-01,10.0,0.0,9918.0,85.5,27.0,f,INDIVIDUAL,2.0,0.0,0,2.0,0,13.0,0.329
25000.0,60,30.84,821.79,G2,MORTGAGE,66000.0,Source Verified,2016-11-01,home_improvement,9.85,2002-06-01,5.0,0.0,0.0,0.0,15.0,f,INDIVIDUAL,2.0,0.0,0,10.0,0,14.4,0.379
27250.0,36,7.62,849.15,A3,MORTGAGE,188000.0,Not Verified,2013-01-01,debt_consolidation,14.51,1993-07-01,10.0,0.0,19712.0,92.1,35.0,f,INDIVIDUAL,7.0,0.0,0,10.0,0,19.5,0.145
18000.0,36,6.49,551.61,A2,RENT,450000.0,Verified,2014-11-01,debt_consolidation,12.92,2000-06-01,14.0,0.0,127455.0,82.9,29.0,w,INDIVIDUAL,3.0,0.0,0,10.0,0,14.4,0.04
24000.0,36,13.67,816.43,C3,RENT,65000.0,Verified,2016-05-01,debt_consolidation,25.35,1998-02-01,5.0,0.0,15161.0,88.7,18.0,w,INDIVIDUAL,3.0,0.0,0,4.0,0,18.2,0.369
7200.0,36,20.5,269.42,E1,RENT,47800.0,Verified,2014-01-01,debt_consolidation,14.36,1992-09-01,14.0,1.0,8074.0,69.6,35.0,f,INDIVIDUAL,2.0,0.0,0,2.0,0,21.3,0.151
13000.0,36,11.48,428.57,B5,OWN,97000.0,Verified,2016-01-01,debt_consolidation,12.07,2003-07-01,11.0,0.0,5986.0,95.0,30.0,w,JOINT,4.0,0.0,0,10.0,0,12.5,0.134
2500.0,36,23.5,97.43,F1,RENT,50400.0,Not Verified,2013-08-01,wedding,15.4,2004-10-01,5.0,0.0,11291.0,91.1,8.0,f,INDIVIDUAL,0.0,0.0,0,2.0,0,8.8,0.05
10000.0,36,7.89,312.86,A5,RENT,48928.3,Verified,2015-04-01,credit_card,32.7,1990-09-01,15.0,0.0,14970.0,49.4,35.0,f,INDIVIDUAL,4.0,0.0,1,10.0,0,24.6,0.204
10000.0,36,14.65,344.95,C5,RENT,95000.0,Source Verified,2015-09-01,other,15.61,2001-01-01,28.0,0.0,25573.0,34.3,64.0,w,INDIVIDUAL,0.0,0.0,0,3.0,0,14.7,0.105
10000.0,36,14.46,344.02,C4,RENT,68000.0,Source Verified,2016-03-01,debt_consolidation,22.11,2003-09-01,10.0,0.0,3117.0,72.5,18.0,w,INDIVIDUAL,0.0,0.0,0,7.0,0,12.5,0.147
12875.0,36,12.99,433.75,B5,MORTGAGE,45000.0,Verified,2014-02-01,debt_consolidation,10.24,2001-07-01,13.0,0.0,9071.0,25.3,18.0,w,INDIVIDUAL,2.0,0.0,0,1.0,0,12.6,0.286
12000.0,36,7.89,375.43,A5,OWN,85000.0,Not Verified,2015-04-01,credit_card,22.5,2003-02-01,12.0,0.0,6280.0,15.6,34.0,w,INDIVIDUAL,6.0,0.0,0,4.0,0,12.2,0.141
8200.0,36,6.92,252.9,A4,RENT,50600.0,Not Verified,2015-04-01,credit_card,19.21,2008-04-01,6.0,0.0,8056.0,43.1,15.0,w,INDIVIDUAL,0.0,0.0,0,0.0,0,7.0,0.162
15000.0,36,6.24,457.97,A2,RENT,58200.0,Source Verified,2015-06-01,debt_consolidation,11.91,1985-09-01,15.0,1.0,6774.0,13.0,35.0,w,INDIVIDUAL,0.0,1.0,0,8.0,0,29.7,0.258
2500.0,36,14.3,85.81,C1,MORTGAGE,40000.0,Source Verified,2013-11-01,other,21.24,1996-03-01,10.0,0.0,5983.0,44.0,21.0,f,INDIVIDUAL,1.0,0.0,0,4.0,0,17.7,0.062
20000.0,36,14.33,686.77,C1,RENT,65000.0,Verified,2012-08-01,small_business,24.81,1996-07-01,13.0,0.0,9192.0,35.4,23.0,f,INDIVIDUAL,0.0,0.0,1,5.0,0,16.1,0.308
